angle,inenergy,absorbprob
0.01929998865878772,9123.242223,0.9800698263877106
0.026297525618718634,10270.50962,0.9371200696774251
0.017360690359663783,4749.883716,0.9999999999929661
0.024624716047764828,14023.20248,0.6682864406324058
0.023439179858922996,1959.063718,1.0
0.026528046847514305,4916.1208209999995,0.9999999999245076
0.022159920912225614,3803.8939100000002,1.0
0.022385104962010134,6361.260932,0.999985786475612
0.01811615234802746,7898.804111,0.9974270217317849
0.02222782810542395,1522.711254,1.0
0.019190812979719862,16461.15974,0.49645470133183656
0.017452728484959625,18766.728919999998,0.3720535754946017
0.021137753805711635,16096.0744,0.5197111754263785
0.01905914467669893,10801.57194,0.9079194239634144
0.02471107186067973,4009.8052930000003,1.0
0.018254896714072343,428.951374,1.0
0.025957423440199974,4880.416362,0.9999999999534438
0.018160425764887803,9976.59734,0.9508266678932187
0.026031293939046993,5738.632267000001,0.9999996948757034
0.01746721950625271,11304.72299,0.8757495250256077
0.018597794739771266,12971.854710000001,0.7507613583170964
0.022297905731930426,8768.846943999999,0.9876874657338668
0.02363687821696792,11758.68619,0.8438770818338459
0.02024341854048409,12390.16301,0.7963515454361776
0.016255024389062983,7407.42982,0.9992430947932286
0.018486257927804138,8243.208424,0.9948341068930887
0.018401618275550993,1972.827196,1.0
0.02385017743213238,2116.596885,1.0
0.025957269323932674,9063.47321,0.9815370049348499
0.0174499778423012,1100.2926280000001,1.0
0.026457226434583783,6843.742875,0.9998814781419018
0.025976719274550582,5727.895641,0.9999997186744105
0.023714855192273045,5339.229329,0.9999999901358345
0.023998784174773313,3408.0430650000003,1.0
0.019364134804091163,9784.888869,0.9587974658912686
0.023461100713367575,9656.629955,0.9636830889419027
0.019422251620345107,4506.110345,0.9999999999998849
0.021225666407386858,17445.84434,0.43874732365382585
0.023584693826596947,6341.335852,0.9999871552169632
0.017297036143618938,9474.174684,0.9699651250028231
0.019526036809866646,4640.636038000001,0.9999999999987732
0.022518912694874344,9866.306773,0.955512983148016
0.017111199371044612,10730.0219,0.9121272610149996
0.02467141815011643,7520.224911,0.9989710341421177
0.01595479237800075,10417.806219999999,0.9295282802459559
0.02489321190179981,5528.361132000001,0.9999999436276746
0.025348972510216075,10297.28309,0.9357762076438018
0.02266367104636093,7417.575451000001,0.9992220960875046
0.024798014277543398,5437.492235,0.9999999748798591
0.025173546923754606,8521.672604,0.9916068884795013
0.025364118151989305,9061.817297000001,0.9815754278632288
0.02404537080448682,8761.738406,0.9878159592310598
0.019580762239320374,9287.626442,0.9756717759056341
0.020080825431135492,6248.743195,0.9999920994132235
0.02258680341586485,3580.036914,1.0
0.02366787165211885,13440.99431,0.7137743697911362
0.023371967508089196,13152.65167,0.7365169251481432
0.021530023354570424,802.3381979999999,1.0
0.02224006265970746,933.4009090000001,1.0
0.020662555255392918,594.067068,1.0
0.026178065903234498,8906.089409,0.9850377632845271
0.0262509346878823,3199.832415,1.0
0.024122732377504112,6146.543814000001,0.9999955394710035
0.018312383000582924,9422.37499,0.9716304731454646
0.024526600967362908,9247.546997000001,0.976805032704181
0.024728994373939037,10404.93509,0.9302405978027378
0.025940465163300924,3184.860501,1.0
0.018353404463786974,2141.366196,1.0
0.026335566915681667,6122.284015,0.999996131801463
0.02135971314833572,2842.585733,1.0
0.018330177512433113,8881.106326,0.9855363919968589
0.021272824571672014,13148.00161,0.7368698019413453
0.025367942573928104,8285.804862,0.9944185527089512
0.01708716196031615,3847.1607310000004,1.0
0.025366010721490233,11483.73252,0.863494216011504
0.02666274768574007,9368.910672,0.9732959372142514
0.01830768586000724,4370.824832,0.999999999999992
0.01843902473261963,20360.26093,0.3062690178679387
0.020424115662443985,3798.2932660000006,1.0
0.020494845754567635,16122.753719999999,0.5179804019134735
0.017204804605776978,14055.347539999999,0.6657348778620171
0.01729327767869206,16189.44944,0.5136255720325595
0.016937262406948875,16172.87876,0.5146937591313508
0.01603837628537706,6600.117185,0.9999561522088978
0.020027516238473937,11520.01589,0.8609288222943714
0.02010909312856805,5780.216388999999,0.9999995845988168
0.026606911930754956,6401.943311,0.9999826078638627
0.016091040570787467,14735.96652,0.614238060154618
0.022651665253335566,9445.295222,0.9709086602993003
0.02339219851583829,2824.33671,1.0
0.026582505703383955,11466.849760000001,0.864681081087336
0.017431973349484407,15844.45343,0.5362158263015351
0.016354570056031553,6871.128862999999,0.9998681462817678
0.016005794863201837,9130.660307000002,0.9798807492080248
0.017050719734061814,12337.938380000001,0.8003240664606724
0.01928967437602099,3625.67774,1.0
0.020632476861238667,15550.185819999999,0.556149653989666
0.026517564072729233,7378.9211589999995,0.9993028280378927
0.017332614370465255,10853.22948,0.9047732945167855
0.02258706907873239,5801.768368999999,0.9999995152935408
0.023488068523466903,2374.5775089999997,1.0
0.018173967399200415,3913.113443,1.0
0.01800474262877805,15895.8845,0.5328261189385367
0.026127128252687065,5499.596241,0.9999999561711268
0.02053321243511785,226.293885,1.0
0.02047541566924954,10941.86946,0.8993650080361676
0.01839226836890869,17232.3478,0.4506604362376351
0.01738676552279628,3917.682267,1.0
0.021765033892252785,8895.774787,0.9852456216752519
0.020359722949701908,1226.941803,1.0
0.01915758922085161,8889.218177,0.9853749538835661
0.026354775693335154,10377.24397,0.9317033255040694
0.020607547854544092,13213.494620000001,0.7316867267896845
0.02492464966129522,2934.0939839999996,1.0
0.024830821154291492,9474.174684,0.9699818318870634
0.017106932419129674,12665.50154,0.7748522656646253
0.019656206138484122,10688.496159999999,0.9145589353487454
0.01820722817347196,14875.957079999998,0.6039816088739848
0.020211776441333727,10529.77373,0.9235219815565247
0.026167557616941232,5949.3165260000005,0.9999986710027394
0.026267959089735015,1198.225031,1.0
0.017169893489472773,1375.9437859999998,1.0
0.021680415383712955,945.3699690000001,1.0
0.022775785904524247,3005.1700819999996,1.0
0.022808957768574997,1800.8522830000002,0.9999999999998609
0.01803620854022346,6674.395688,0.9999397264329842
0.023504923651074656,1524.796586,1.0
0.022391537424238227,11403.24237,0.8690880596019329
0.025014088527120833,6750.679465,0.999917682657931
0.021213978344773843,3762.3010689999996,1.0
0.021788271623070683,39.114180999999995,1.0
0.01590633001405987,7028.217571,0.9997680674473575
0.01749313589440857,8748.757115,0.9880375644084788
0.025126305224331128,4637.8483240000005,0.9999999999988324
0.018178864123722455,9799.507034999999,0.958221366751667
0.02356399143792432,1866.522521,1.0
0.026639931872821213,3556.274358,1.0
0.022556231319991665,8165.316427999999,0.9955469584614387
0.022200095516794492,1772.383364,0.9999999999999656
0.018276523136855634,8918.65135,0.9847632158146775
0.021760622352632052,8140.361413999999,0.9957562901562941
0.019397881291534115,12316.08807,0.8020137059682954
0.01939267351180431,2791.2738619999996,1.0
0.01956737632923685,4122.069764,1.0
0.022534451139655316,7796.406705,0.997958206229271
0.01826037417889824,3531.708002,1.0
0.023420313225372958,48.35665099999999,1.0
0.02270731501381478,1589.248674,1.0
0.025981030954664513,5486.6432939999995,0.9999999609526724
0.022626662194101164,6252.6142150000005,0.9999919375547722
0.017469852946112835,9092.391132,0.9808256733424887
0.02370481622349167,2335.859195,1.0
0.021781936518325388,10823.55602,0.9065978281884652
0.025126862461768252,9401.99547,0.9722882626966438
0.018334977979159707,13135.122000000001,0.7378737348378108
0.01797744987897877,11154.41782,0.8857498658881766
0.02022646650773973,14546.07118,0.6283944054402393
0.021743887135489918,11954.28911,0.8294436294321025
0.019298174988423747,10636.232030000001,0.917574843811384
0.026555252570776844,12163.71634,0.8137200443101661
0.026089358111723922,3729.515843,1.0
0.025791255731388945,5890.962515,0.9999990978578287
0.021466804519258795,8787.59655,0.9873423921334721
0.02035800367798197,10632.53758,0.9177869529111695
0.026333136348991766,8017.932215,0.9966855036317983
0.025257155649872513,1222.127521,1.0
0.02335818500224929,496.86419,1.0
0.017287725220668855,17273.21214,0.4483601739170491
0.022328159620929277,10503.40056,0.9249880821577141
0.022791544170828137,1007.0472070000001,1.0
0.017969159360027184,5207.016291000001,0.9999999974671067
0.017273141527266868,10438.223479999999,0.9284517814485559
0.019200919942862008,6243.500525,0.9999923194440046
0.017449060865061365,17904.81726,0.41418565730387114
0.026180281657871892,6325.683519,0.9999881584537019
0.026015883102659433,8997.760553999999,0.9830608144208389
0.021433795456592103,9796.735548999999,0.9583404392803994
0.01948953624840655,4967.997213999999,0.9999999998499594
0.01957172008948826,3420.0145089999996,1.0
0.020274074064326308,2790.2338269999996,1.0
0.024016488576074742,1061.620695,1.0
0.019141870022545027,4247.46124,0.9999999999999994
0.019200972026828144,7734.860877000001,0.9982328934115196
0.01907393588069672,15695.94418,0.5462209755907599
0.017398437740637176,5990.999367,0.9999982556940145
0.02358210702173956,4361.984415,0.9999999999999933
0.024936644174578124,4987.645786,0.9999999998076009
0.02024099769063936,896.9371620000001,1.0
0.024978759795542545,975.980642,1.0
0.018560708227354172,11894.741469999999,0.8338790632035132
0.01906145327974941,8440.616348,0.9926620882854489
0.026108901211827913,3887.950997,1.0
0.01720044459089576,17692.988289999998,0.42533241147832723
0.02044682286288836,10847.274309999999,0.9051491587521466
0.022388366093939797,9913.771416,0.9535426477319872
0.026041626771973532,11159.98922,0.8854280819239949
0.021600188429820002,3039.8152119999995,1.0
0.020015178582193514,6284.912752,0.9999904213383447
0.02236177177810397,6858.851731000001,0.9998742822333396
0.02014501735137556,16952.46559,0.4667764899209924
0.021802358334262265,4136.438395,1.0
0.020270078146596086,1134.2664650000002,1.0
0.02006577956201647,8220.352555,0.995051901901992
0.02030591460188967,11241.231170000001,0.8800512387090523
0.018301020406607808,7881.806181,0.9975221905261316
0.025753653287300424,6408.765067,0.9999820048984774
0.0206695237048014,8244.985482999999,0.9948181584468159
0.018367457211149445,7596.792282999999,0.9987422505284522
0.025394539873597355,7684.750763999999,0.9984347450837715
0.019385297728311608,6967.395148,0.9998125412410085
0.02359537729392513,836.2188290000001,1.0
0.020229432902893394,12205.82906,0.8104926848232885
0.022665303696035935,10571.278250000001,0.9212265640973359
0.022224363424047544,6015.894522999999,0.9999979623434966
0.022683960503653764,1663.104599,0.9999999999999999
0.024621791687056045,10963.5323,0.8980208619513099
0.026105108695339174,2093.569212,1.0
0.02476140800626824,6466.755883999999,0.9999761976437127
0.020688868195322976,1730.6717440000002,0.9999999999999961
0.024529822071432075,3099.786793,1.0
0.025897441633990548,9878.167354000001,0.9550349780688754
0.024640550304699853,10909.62737,0.9013633392046524
0.023902075202765577,6044.473987999999,0.9999975715944673
0.023403653567640747,14330.244649999999,0.6447007462648099
0.024611106695020653,9546.883972,0.9675638792214493
0.023678813249994345,7642.124287000001,0.9985919165020196
0.02530209780888883,7716.369351,0.9983102638899838
0.026088093054005182,6238.8509970000005,0.9999925254365163
0.025308974508560626,8366.686872,0.9935455434340128
0.024842619415990554,3068.943925,1.0
0.017194978477937516,4296.889682999999,0.9999999999999983
0.018354058318492173,9877.06477,0.9550572767505731
0.026063546461048765,966.046249,1.0
0.015941310535736726,18866.61971,0.36744281786004573
0.02265011992823174,7192.78658,0.9996010495287498
0.02128236584343325,4713.306731999999,0.9999999999960276
0.018138716070839108,18848.37529,0.3682861299046307
0.020354908622988853,857.4671109999999,1.0
0.019565996344783995,9270.871259,0.9761519414476862
0.02181868202683547,8875.926264,0.9856438619892626
0.025391073952792886,3511.297415,1.0
0.026655207118545545,4197.691744,0.9999999999999999
0.023679108898700674,4068.149085,1.0
0.02600892409892347,6362.25561,0.9999857293162834
0.0201398537735894,5926.437862999999,0.999998853181626
0.022434373380589692,12998.75853,0.7486587038584154
0.02011152985377919,13736.37177,0.6905113253458075
0.021260692047992864,4911.971904,0.9999999999284392
0.025379767036407822,8332.447044,0.9939264468048166
0.025139118561088556,4836.383037,0.9999999999749355
0.019691940749096856,16212.85563,0.5121363540750542
0.019189822836344916,7089.294145,0.9997145917589897
0.024673931306527876,3489.062155,1.0
0.01750222327728344,544.0737839999999,1.0
0.022284536133130636,6684.542127999999,0.9999371435259
0.02362841455975979,598.322257,1.0
0.023412412044874924,3244.191692,1.0
0.018346046992705672,2102.755083,1.0
0.021748394037479035,3810.719373,1.0
0.021152037276861883,6880.909492000001,0.9998633149887146
0.02495753054250206,11144.97724,0.8864066169517278
0.0211629562072993,2969.815084,1.0
0.020176218905190522,15414.58597,0.5655475807697703
0.02364275867445589,362.32243299999993,1.0
0.020130814325905164,4303.061574,0.9999999999999981
0.02164805537537948,4845.716872,0.9999999999713398
0.018116980364787434,17393.58607,0.44160258100843697
0.023322192308088886,13234.18013,0.7300830024619234
0.020167741224921282,12980.114909999998,0.7501170877099329
0.02494658842645314,6476.589534,0.999975069252178
0.016047041029309855,18919.17068,0.365065978531394
0.020553317761553336,12066.77294,0.8210371491556547
0.026525973245896475,7033.920757000001,0.9997639475920287
0.021294486020353495,13422.57425,0.7151945653738396
0.015969452705066705,9140.455253999999,0.9796357653680239
0.016208570315347046,8394.277723,0.9932220295133023
0.02282679620815431,6165.595243999999,0.9999950217499666
0.020050522895722515,7098.538736,0.9997057522600495
0.01927971767766059,794.772938,1.0
0.020467257351652262,17680.87568,0.4259938340904532
0.018283963277189293,11005.51799,0.8953329858498361
0.02238546236951052,2189.779418,1.0
0.021634700284850247,1151.0691309999997,1.0
0.020485035376411706,4352.315142,0.9999999999999946
0.025257274440444153,1659.5603280000003,0.9999999999999999
0.025276075906837836,624.60059,1.0
0.022727477509161813,3180.548695,1.0
0.023318246876143207,7456.165017000001,0.9991341290556547
0.01690357368851077,3175.657024,1.0
0.017360575150705732,8710.465699,0.9886988328221326
0.02122260362625732,12886.27138,0.7575449097242689
0.022724925169151162,6892.9672470000005,0.9998570758673261
0.01809129422493695,11766.35259,0.8432811458726687
0.019217423491303943,2464.228991,1.0
0.02533669948390797,9018.142355,0.9826029783573044
0.019354578104373882,2170.2734219999998,1.0
0.021762414648443182,2890.595068,1.0
0.02278930619524021,43.649267,1.0
0.02484805359032672,5986.385879,0.9999983098553078
0.02488589884257062,8532.977749,0.9914520606018524
0.026039975330441455,128.109781,1.0
0.022226343308101196,5893.348523,0.9999990819582223
0.017002675212989673,16772.03209,0.4774791937520837
0.025901110100316045,12375.99676,0.7974745876873506
0.01934687765505766,6664.999257,0.9999421016125476
0.016258223226107284,11670.830329999999,0.8501830259034475
0.020618900594402943,5186.939795,0.9999999979695975
0.0201798369472573,2137.191629,1.0
0.020262725573547684,4226.81363,0.9999999999999997
0.022735924590880523,1867.6115430000002,1.0
0.016299750985410397,5394.438069,0.9999999831399723
0.025157213239032764,10244.08564,0.93842938311983
0.025253195644504345,1579.683015,1.0
0.024565714885389334,11733.861149999999,0.8457054946829738
0.023919391252744084,1960.237035,1.0
0.024837626978877134,8631.495717,0.9899956299045185
0.018301020406607808,18625.875659999998,0.37858072011788246
0.020251469489417938,7346.181696000001,0.9993652337876914
0.021449094105393543,12076.41603,0.8203083972986347
0.01615226523319212,10177.82596,0.9416151526130576
0.020523176751353997,11122.098,0.8878823513978833
0.024832472442830378,4787.466079,0.999999999987685
0.015963690421745527,16888.03017,0.4705387064270903
0.020203660178054996,1375.3296680000003,1.0
0.018555642783501754,13274.808280000001,0.7268713824053266
0.023830712864511053,8665.256277999999,0.9894593687221795
0.019534485774647503,8193.909335,0.9952954572822346
0.02142315459439924,7996.693392,0.9968272905754627
0.01703106018489136,10256.117189999999,0.9378022449249087
0.01622700766877686,976.036012,1.0
0.022785180723209494,8546.037112999998,0.9912646097880852
0.02369038303121907,5425.380207999999,0.9999999775356544
0.022443777409235536,13314.23348,0.7237564939944383
0.023887970505159492,7409.256845,0.9992400575362678
0.024652966987444878,10291.28602,0.9360738802949606
0.02157160273062085,12266.374800000001,0.805853151626277
0.026115986761758088,1362.3491080000001,1.0
0.01716634021701767,7745.861397000001,0.9981862250951534
0.026027643817371778,8634.64303,0.9899483364769045
0.016165880468209708,16283.746570000001,0.5076068244553505
0.025150652936891796,10020.66306,0.9489057366799901
0.021310917104097934,17369.091399999998,0.4429832366932914
0.02521427535776371,7094.160361,0.9997102590134259
0.0236128335056058,1188.905189,1.0
0.01748610279274696,17369.091399999998,0.44295905036699657
0.019219452917438852,13221.37264,0.7310575542128381
0.021637473645926247,11181.93253,0.883960344493702
0.022950100608925272,1672.4584390000002,0.9999999999999999
0.025299647039046337,9038.400036000001,0.9821299977075306
0.016265910164797434,2189.657182,1.0
0.024562702069301803,6290.5408720000005,0.9999901470579737
0.025759128262119426,9717.350839,0.9614156290885882
0.024721835018346287,5604.96883,0.99999989271137
0.026155209766719686,6760.130956,0.9999144868016926
0.021466105700938463,8106.357698,0.9960317173785436
0.026286532427638398,8484.686512,0.992102123410427
0.01742646507860975,317.271681,1.0
0.02619089939713387,1210.1989990000002,1.0
0.018203382928101426,15700.31052,0.5459164080580325
0.02587974846975345,5087.435025000001,0.9999999993459896
0.021819415389224897,5063.060457,0.9999999995102238
0.0262606098626538,2659.980308,1.0
0.019578668101612833,11808.87508,0.8401730395095965
0.022294945370929457,9557.538275,0.9671892354023609
0.021431182400886442,15125.095379999999,0.5859776723854572
0.02156033410440367,7647.913207999999,0.9985707421128869
0.018493992226417916,322.55084899999997,1.0
0.017007321129831995,3344.2240560000005,1.0
0.019406437577036473,5559.591896000001,0.9999999264209947
0.02253817877263562,5714.537413999999,0.9999997456140787
0.021163428761071773,4202.594703,0.9999999999999998
0.018257526102259267,13095.87815,0.7410066847135349
0.022821844918962053,3197.031977,1.0
0.018295281801704495,6829.929922,0.999887363423449
0.023927125050816005,5596.892738,0.9999998995549357
0.021625499424960427,10828.83164,0.9062765456478351
0.01848631202504668,17549.86667,0.4330448013371412
0.019608526703930863,13254.78101,0.7284417592325585
0.02659322614187604,6018.6824750000005,0.9999979296370107
0.023775630969840176,1217.7390070000001,1.0
0.0211531719735268,1435.3989940000001,1.0
0.017171698969129012,10509.421680000001,0.9246360983686386
0.022308846686709172,8244.985482999999,0.9948191191801903
0.023808124115033615,12284.95206,0.8044379466437556
0.0248149067711538,4449.944116000001,0.9999999999999607
0.023969720653561892,5540.92857,0.9999999372122982
0.023433760458043348,2920.9440910000003,1.0
0.023569593058123856,3137.9828730000004,1.0
0.01945476644961719,1718.919312,0.999999999999998
0.019376783720602947,5194.9442,0.9999999977819032
0.026669086115083823,577.9727889999999,1.0
0.020293894015228308,8431.599944,0.9927757414873041
0.020345817248529335,4908.345436999999,0.9999999999318169
0.022592647277402723,1271.501276,1.0
0.016170210184537914,9499.673396,0.9691292563970746
0.023910232875256242,9157.485404,0.9792097654601739
0.02515773003864423,1327.85986,1.0
0.019495282438673118,5478.121773,0.999999963697911
0.024893452955089136,3513.79074,1.0
0.016280781764162748,5362.39865,0.9999999875803357
0.020100636894074413,5196.155438,0.9999999977527483
0.022832622456397327,11168.22563,0.8848676557312574
0.017267293018273757,7218.053693,0.9995680773193201
0.021729946618343005,7541.903615,0.9989101557640858
0.017250895051512435,16190.937080000002,0.5135294305027998
0.022850923853039346,14793.067089999999,0.6100988040724082
0.021292184656931994,2440.3054740000002,1.0
0.023801360117938118,8430.808238,0.9927883461455687
0.022812465197015557,3686.7213339999994,1.0
0.018443742650361018,4083.1592169999994,1.0
0.025287903767572523,7351.823259,0.9993552046885406
0.023659503620761475,3296.373023,1.0
0.017084352466136873,7175.245440000001,0.9996222567408877
0.019609699703134715,4152.249861,1.0
0.022660714327380444,7593.447096,0.998753672036531
0.021646530816291247,5811.2681760000005,0.9999994807122967
0.01950492402430657,6973.488504999999,0.9998084211048661
0.019237448195908512,3729.63563,1.0
0.02375134773850831,2866.3246299999996,1.0
0.024938328560601544,4343.6844360000005,0.9999999999999954
0.026042433251875257,8579.604303,0.9907804969832753
0.018996811644720505,16532.36149,0.4920657646750918
0.024845558042997002,350.755908,1.0
0.023617026158425893,560.525002,1.0
0.02349654016177437,1342.571321,1.0
0.02229866818551977,6503.341819,0.9999716987171838
0.026186354920517383,2062.659974,1.0
0.021503158290025196,4873.8899440000005,0.9999999999573524
0.025032233612051424,6438.006139,0.9999792405980065
0.026034713062531335,4648.0175819999995,0.9999999999986199
0.02070505530153867,1017.7523269999999,1.0
0.026636703058839004,9563.043211,0.9670100664310084
0.019023851202799626,4531.969145,0.9999999999998148
0.01604180534068305,12795.564540000001,0.7646394024319265
0.02259592272058199,6781.216224,0.9999068749241771
0.0192698596310327,2179.908248,1.0
0.0203534346218825,7673.58542,0.9984759983078205
0.02477788146512293,11124.88746,0.8877231467817976
0.01729755648209994,1586.3821580000001,1.0
0.02411099671282969,4214.174067,0.9999999999999998
0.025908213863363328,8886.276817999998,0.985443315908664
0.022864574679587035,3731.292114,1.0
0.0213895638792944,13792.89103,0.6861183789223843
0.01962285288996801,9468.74729,0.9701458466260461
0.026595181685649814,8262.249628,0.9946540121717236
0.023737996120475297,6235.026005,0.9999926752246255
0.01825084233188138,7731.811513999999,0.9982453700932877
0.018098092169005302,4514.817306999999,0.9999999999998649
0.02392750122589502,2664.135179,1.0
0.017030238097798737,18339.92618,0.39228172039382325
0.02488220131363167,9751.572974,0.9601037651188364
0.021544882341974318,109.85398199999999,1.0
0.019036831259557834,9257.817386,0.9765122237861825
0.018538442289734742,10061.4802,0.9470612808166268
0.026504775511659782,4545.191446999999,0.9999999999997656
0.02477671091902308,9022.531966,0.9825000971208957
0.025038705107424553,837.439374,1.0
0.02252859218474713,11479.004939999999,0.8638057162123276
0.026452387430021845,1173.570141,1.0
0.021344865837034155,14756.040300000002,0.6127963047637722
0.023339210057153375,2736.1587799999998,1.0
0.016910494214877145,1674.197629,0.9999999999999999
0.023650921202230456,10112.50403,0.9447208686861844
0.02632253797615221,43.158437,1.0
0.016067531050952433,16819.84719,0.4746113862143505
0.02487556849936659,3125.838952,1.0
0.026288815129084316,7395.8480739999995,0.9992684502864595
0.02265727169094147,15636.24998,0.5502962929041586
0.02035019144367499,10110.5029,0.94480283361496
0.019414526498205492,17244.128399999998,0.4500076309317589
0.024709129137499102,8683.310889,0.989162866515862
0.020105661320982703,2890.3493,1.0
0.016964224167731752,2295.765125,1.0
0.023804511287341772,8922.748523999999,0.9846842006004921
0.02459444022587397,6207.075624,0.9999937270128433
0.019455023470563108,7829.666887,0.9977961525965163
0.023532011246302,1849.134095,1.0
0.026437600299449117,9784.53988,0.9588323462621344
0.021218974836652634,8138.571442,0.9957708209410804
0.023456922831098313,4713.282439,0.9999999999960343
0.019106362950045492,2052.0777630000002,1.0
0.024966705396335134,5395.154073,0.9999999830806303
0.02283117698459431,8643.081383,0.9898134897352929
0.02145995511862912,8861.67888,0.9859251672758613
0.026335870720753284,9987.854335,0.9503595787867247
0.01587990236595784,11015.85655,0.8946679703271946
0.02391750968056194,9958.274992999999,0.9516452495740841
0.023876580222868413,6648.1226050000005,0.9999461678875814
0.020537741501417545,3059.382704,1.0
0.016951073129351964,3917.682267,1.0
0.024809707204760105,4627.715016000001,0.9999999999990133
0.022311625910688405,9507.101762000002,0.9688972575553186
0.02625718205883756,10102.5531,0.9451960644595266
0.019431826507165444,9907.21559,0.9538077375667828
0.020654422426725768,10256.117189999999,0.9378140399859063
0.02128922539561318,2548.931143,1.0
0.02120879206165454,8244.985482999999,0.994818466411732
0.021490783500579338,5243.031695,0.9999999962858066
0.021670680150009718,15292.76063,0.5740886915069863
0.021650411301027336,16972.82018,0.4656026105442238
0.01640628042779548,3753.3177910000004,1.0
0.024146890701731073,4289.439216,0.9999999999999987
0.026555403217392363,8328.386452,0.9939716235526292
0.021344444153788524,10485.21951,0.9259647713000864
0.020689689935547362,4712.7586169999995,0.9999999999960609
0.018421281064693595,5890.127657000001,0.9999991009530129
0.0170270080857251,14974.035300000001,0.5968318927326648
0.02620219988754821,9225.439416000001,0.9774108408382639
0.021754876819876066,1145.791905,1.0
0.02048601174388676,17594.115250000003,0.43064653434794675
0.016424861182750293,11091.43638,0.8898664219714458
0.025757342227994088,2547.2396919999996,1.0
0.020388634090878814,16123.65037,0.5179209237556943
0.025286875477515434,2706.869896,1.0
0.021315421702477324,11646.385119999999,0.8519608797510628
0.02272897357524905,5378.421498,0.999999985543134
0.024925853384618855,3369.4336200000002,1.0
0.021735330649821985,6373.358963,0.9999848989137292
0.022838184479345127,10867.14104,0.9039500539011869
0.020644106556263007,805.9462130000001,1.0
0.01695083714315427,16944.873340000002,0.46719987347413217
0.02241680269189237,14118.280499999999,0.6608964988671203
0.020372833762299647,4897.265052,0.9999999999412381
0.019673242817144793,9384.353062999999,0.9728144688140741
0.017254199075412237,9825.118739000001,0.9571834395768843
0.02368759666616897,7645.246123,0.9985807676644446
0.02458740440042081,6706.64401,0.999931127349311
0.020164567375451317,12735.86883,0.7693953031895095
0.024715806608824796,5492.35211,0.999999958881622
0.02022493369980642,6265.972030000001,0.9999913337793681
0.023980190914675494,5307.901714,0.9999999927646319
0.02601822798300416,4006.0723239999998,1.0
0.024530922858143272,4322.3502849999995,0.9999999999999971
0.022158476698509656,11736.01753,0.8455309473714634
0.0258972485424207,4221.033614999999,0.9999999999999997
0.02346242213350894,5473.067424,0.9999999653360994
0.024510203476350047,2452.304208,1.0
0.016935786236589763,883.7285740000001,1.0
0.016334378847422643,10180.758170000001,0.9414761334624907
0.021544557411242757,826.653627,1.0
0.01966225966387871,15327.26291,0.5716342948479038
0.020197570840547702,7674.975657,0.9984707289575835
0.017204630226386085,3677.068645,1.0
0.0181201816736193,376.088226,1.0
0.02286479337649321,3603.2491010000003,1.0
0.0159476452856232,7184.395082000001,0.9996110685384677
0.02043791916592611,2389.325753,1.0
