Energy,T,X,Y
1722.7722772277227,0.9999999999999998,-0.00018371501977989396,0.002393969331642847
1732.6732673267327,0.9999999999999996,-0.0017196044829516505,-0.0008861124590911693
1742.5742574257426,0.9999999999999992,0.0035219360812191606,-0.004961122215303837
1752.4752475247524,0.9999999999999986,0.0008590521016403809,1.0506937189434969e-5
1762.3762376237623,0.9999999999999973,-0.0022306884205967213,0.0026170107023503154
1772.2772277227723,0.9999999999999951,-0.0025041406284260718,0.0043410309451689605
1782.1782178217823,0.999999999999991,0.003911032013891125,-0.005847278319971005
1792.079207920792,0.9999999999999833,0.0002860163522163152,0.003624085480733387
1801.980198019802,0.9999999999999691,0.0022668030286973192,-0.0015836601247385907
1811.881188118812,0.9999999999999429,0.001601052916543274,0.001414483780187153
1821.7821782178219,0.9999999999998942,0.004990774264955414,-0.004952749420356041
1831.6831683168316,0.9999999999998042,0.0026972626479935544,-0.0023406698315120568
1841.5841584158416,1.0,-0.0008322193123533874,0.002631459660523178
1851.4851485148515,1.0,-0.0009852810199682217,-0.0058181154202427525
1861.3861386138615,1.0,-0.0024249385780405887,-0.0006378016375206217
1871.2871287128712,1.0,0.0024931777928770124,-0.0010318498252808945
1881.1881188118812,1.0,-0.0019993208035814017,0.0058597550018457565
1891.0891089108911,1.0,-0.0028069942793408605,0.0014064798791062396
1900.990099009901,1.0,-0.002131425955489801,-0.0017722196155190275
1910.8910891089108,1.0,-0.004969136695975025,-0.003085128980018077
1920.7920792079208,1.0,-0.002381427713958187,0.0020148031163127163
1930.6930693069307,1.0,0.0001073325036960223,0.005342812980497988
1940.5940594059407,1.0,0.004449615736676483,0.004550244715953518
1950.4950495049504,1.0,0.0055479839458468455,-0.005221779094357448
1960.3960396039604,1.0,0.005239625706484361,0.0056465439916840365
1970.2970297029703,1.0,-0.0001201008572356329,-0.005359349599320793
1980.1980198019803,1.0,0.001832585576493453,-0.005868785050085129
1990.09900990099,1.0,-0.0005480025091122399,0.0031713760182278177
2000.0,1.0,0.0014069468798464544,-0.003187996224987607
2009.90099009901,1.0,-0.003278804286908607,0.0023306231017480314
2019.8019801980197,1.0,-0.0044599638627951365,-0.0042268656563686936
2029.7029702970297,1.0,0.003836294185636152,0.004074519222742123
2039.6039603960396,1.0,-0.003830984080490528,-0.0006166563510515222
2049.5049504950493,1.0,-0.004154723196818681,-0.0005303634109806487
2059.4059405940593,1.0,0.005071218457853661,-0.0002123559226944443
2069.3069306930693,1.0,0.002944952207996325,-0.004871873194119512
2079.207920792079,1.0,-0.004889563971488158,-0.0026413994385669744
2089.108910891089,1.0,0.0019192073238039628,-0.002402680738059102
2099.009900990099,1.0,-0.005355500454060319,-0.003946207790218132
2108.910891089109,1.0,-0.005360334459123629,-0.005677448838494605
2118.8118811881186,1.0,0.003538375904660127,-0.0036192587412855904
2128.7128712871286,1.0,0.000971755741232606,-0.0025059668559557205
2138.6138613861385,1.0,-0.0026127127792828424,0.004070111115370878
2148.5148514851485,1.0,-0.003030298708094801,-0.004245384183277013
2158.4158415841584,1.0,-0.0022715408887139747,-0.0006046020275756875
2168.3168316831684,1.0,-0.004554112977357155,-0.0028855713814959377
2178.2178217821784,1.0,0.001422716785220983,0.0036512762250695803
2188.1188118811883,1.0,0.005159539720624274,-0.004069469079800981
2198.019801980198,1.0,-0.0027184044178577955,-0.0013922759608120542
2207.920792079208,1.0,0.0026226663028399164,0.001084599762892692
2217.8217821782177,1.0,-0.004517599698684155,-0.004042169645687094
2227.7227722772277,1.0,-0.0011306218661766175,-0.001170032241513009
2237.6237623762377,1.0,0.000948310392653375,-0.003939790437737555
2247.5247524752476,1.0,0.0038099036652784303,0.0007890036166210684
2257.4257425742576,1.0,-0.0018956246752559634,-0.005504365813633187
2267.3267326732675,1.0,-0.0012675094087017252,-0.0003241855036615277
2277.227722772277,1.0,-0.002255105194850458,-0.00550786553771903
2287.128712871287,1.0,-0.0020683039489775333,0.0037466916323587894
2297.029702970297,1.0,-0.001087869220476165,-0.00042757295425693235
2306.930693069307,1.0,-0.0033305944103338174,0.004907252437356668
2316.831683168317,1.0,0.0018016482182060239,-0.002577262952063766
2326.732673267327,1.0,0.0013777040742334549,-0.004367568301857981
2336.633663366337,1.0,-0.0033264066321990805,0.0010789451287579492
2346.5346534653463,1.0,-0.004523822801730682,0.0047584765897370545
2356.4356435643563,1.0,0.0016558512744556187,-0.0014082486208736563
2366.3366336633662,1.0,0.0015024565759180495,0.00244050654121234
2376.237623762376,1.0,0.0018574541449231938,-0.0030253584445098045
2386.138613861386,1.0,0.0018631492415837484,0.0027685525325521114
2396.039603960396,1.0,0.00323978968992534,0.004193890763354447
2405.940594059406,1.0,0.002820053382353177,-0.0017082101765469497
2415.841584158416,1.0,-0.002493943084550238,0.003229485894365231
2425.7425742574255,1.0,-0.0017924184484819413,-0.004636066945102441
2435.6435643564355,1.0,-0.001083547360934101,-0.002756603579780931
2445.5445544554455,1.0,-0.0029896763720058,-0.0005709793276666656
2455.4455445544554,1.0,-0.002458544968740598,-0.004496444870647352
2465.3465346534654,1.0,0.000710182324473797,-0.004681146709651052
2475.2475247524753,1.0,0.0052604307937780615,0.002083903478127521
2485.1485148514853,1.0,-0.0048137815943051256,0.0010303224212139129
2495.0495049504952,1.0,0.004616131008144036,-0.0002545006143618101
2504.9504950495048,1.0,-0.004088630237777922,-0.003656982739797142
2514.8514851485147,1.0,0.005110592592361271,0.0016373912875446862
2524.7524752475247,1.0,0.0004098100088550634,0.00032743922466193284
2534.6534653465346,1.0,0.0027730927217596802,0.0032121256710399655
2544.5544554455446,1.0,0.005821892906619241,-0.0015549800824319927
2554.4554455445545,1.0,0.004362445089148422,-0.003946172942739529
2564.3564356435645,1.0,0.0010123826917726201,0.00047179175102209786
2574.2574257425745,1.0,0.001881231428796668,0.002511520447382975
2584.158415841584,1.0,0.005704395066155893,0.0029992892484012575
2594.059405940594,1.0,0.0041990328933129975,-0.0019426947686712543
2603.960396039604,1.0,-0.005122834299198744,-0.0036803404902995924
2613.861386138614,1.0,0.000124170604517174,0.005739147126735113
2623.762376237624,1.0,0.0049888158290647125,0.0030284176902941598
2633.6633663366338,1.0,0.0053159530745258135,0.003067223985464873
2643.5643564356437,1.0,-0.0023873892940486003,0.003362481879816929
2653.4653465346537,1.0,-0.005937242244995772,0.003824239610623199
2663.366336633663,1.0,0.0026966764195786785,-0.005765956287565044
2673.267326732673,1.0,0.001610917650029485,-0.000443729522987801
2683.168316831683,1.0,-0.004127054051140956,0.003048957659704977
2693.069306930693,1.0,-0.0004335273426029299,-0.0001364147663155211
2702.970297029703,1.0,0.005672720657779676,0.004160342281327732
2712.871287128713,1.0,0.003251010017139366,0.0008923383725305822
2722.772277227723,0.9999999999999998,-0.001889736698096489,-0.0002683994285776377
2732.6732673267325,1.0,-0.0022370877283988096,0.0040206488988650995
2742.5742574257424,1.0,0.005884529877106674,-0.001953210149016036
2752.4752475247524,1.0,0.0022686994338278954,0.005711362721243702
2762.3762376237623,1.0,-0.0037558545756243107,0.002321367626592294
2772.2772277227723,1.0,0.0017574325310688753,-0.0005328829178189694
2782.1782178217823,1.0,-0.004556682632498141,-0.004164786261375583
2792.079207920792,1.0,0.0005190445927308694,0.002766595253504078
2801.980198019802,0.9999999999999933,-0.0024886952699906535,-0.004708444589610953
2811.8811881188117,0.9999999999999897,0.0002691270159848342,0.0030928614485780164
2821.7821782178216,1.0,0.002274849602783148,-0.0018246734347307442
2831.6831683168316,1.0,-0.004035380585762384,-0.005885767694673578
2841.5841584158416,1.0,-0.0023819526998120834,0.0014072411250532222
2851.4851485148515,1.0,0.005426270013370983,0.0013116482319259926
2861.3861386138615,1.0,0.005544975922541267,9.48958823504013e-5
2871.2871287128714,1.0,-0.00569070853062124,-0.005092622220230175
2881.1881188118814,1.0,0.0016720364721677441,0.005867234733922719
2891.089108910891,1.0,0.00309818404067412,-0.0001701275573114773
2900.990099009901,1.0,0.0020909883744831834,0.004318129821943003
2910.891089108911,1.0,0.0023161912022967917,0.004395352262295811
2920.792079207921,1.0,-0.00497546208005333,0.0041499219883563065
2930.6930693069307,1.0,0.00038818197437225695,-0.00034920534496504525
2940.5940594059407,1.0,0.001254291572192044,0.0041101067666716945
2950.4950495049507,1.0,-0.0005649102929075559,0.000196462046015344
2960.3960396039606,1.0,-0.00456173878638515,0.005726947080963009
2970.29702970297,1.0,-0.004026908238617135,-0.0022888000771392547
2980.19801980198,1.0,-0.005516634116015841,0.0017790291768215883
2990.09900990099,1.0,-0.0034981352225134355,-0.0022483696389481132
3000.0,1.0,0.003692339788128755,0.0039047283159576096
3009.90099009901,1.0,0.00493758989409366,0.004442161607819674
3019.80198019802,1.0,0.004690933108213924,0.0008053666431328856
3029.70297029703,1.0,-0.0024890531981177615,0.0008957264067252042
3039.6039603960394,1.0,-0.002317664268885565,-0.00592187928438718
3049.5049504950493,1.0,0.0038767668014858805,-0.00496054227397257
3059.4059405940593,1.0,0.004423597291655818,0.005841296772755617
3069.3069306930693,1.0,-0.0002627409409287837,0.004410172488087504
3079.207920792079,1.0,0.004902987836763338,-0.003067518018841056
3089.108910891089,1.0,-0.003071117935195511,0.001599376634085093
3099.009900990099,1.0,0.002437862056313072,-0.0028885617156343313
3108.910891089109,1.0,-0.0028746281343706255,0.0017660893150176068
3118.8118811881186,1.0,0.0015758764342387876,0.0026064949527634723
3128.7128712871286,1.0,-0.004412824183885479,-0.00510404840287262
3138.6138613861385,1.0,-6.47021908943583e-5,-0.0015397270750362102
3148.5148514851485,1.0,0.0002880756926877358,-0.005051322244734048
3158.4158415841584,1.0,0.002823923190644604,0.005109401493730645
3168.3168316831684,1.0,0.004018503878099819,-0.005676481163525642
3178.2178217821784,1.0,0.0046593142032740125,0.00404943014436693
3188.1188118811883,1.0,0.002901153760674736,0.002336871091649157
3198.019801980198,1.0,-0.0010878778022277618,0.005946980269577161
3207.920792079208,1.0,-0.0007434771519024405,-0.0020004810756844137
3217.8217821782177,1.0,0.001526376162948805,0.0041996884768954095
3227.7227722772277,1.0,-0.00579960706797144,-0.003670181239003682
3237.6237623762377,1.0,-0.0013535604947655499,-0.002040482767608115
3247.5247524752476,1.0,0.0044798033053657154,0.0011838777658156711
3257.4257425742576,1.0,0.005457441559917315,0.002270816299656757
3267.3267326732675,1.0,-0.003999990334534706,-0.003496076524975582
3277.227722772277,1.0,-0.002774742710635713,-0.0002828971546860633
3287.128712871287,1.0,-0.002003813122007041,-0.000270231795375055
3297.029702970297,1.0,-0.0018038424057148722,-0.0018424838684862445
3306.930693069307,1.0,0.004011849305329927,-0.0022775226894602915
3316.831683168317,1.0,0.0002601537566195569,-0.0038199795378111596
3326.732673267327,1.0,-0.001255351179371091,-0.001721396254000594
3336.633663366337,1.0,-0.0011876573755378933,0.0037805201486485135
3346.5346534653463,1.0,-0.0032381124496213337,0.00012719023057207804
3356.4356435643563,1.0,0.002967833996839667,0.004790644919340953
3366.3366336633662,1.0,0.0013221101546489608,0.0048767934958633815
3376.237623762376,1.0,-0.0035131120390873285,-0.0004988251032159493
3386.138613861386,1.0,-0.0006539151587961495,-0.001862047880585642
3396.039603960396,1.0,0.00464091131570294,0.00023047327329191875
3405.940594059406,1.0,-0.004471041223614522,0.0037172195637272766
3415.841584158416,1.0,-0.005615096394793785,0.0011696487052970193
3425.7425742574255,1.0,0.0044892225704174496,0.005483983238982105
3435.6435643564355,1.0,-0.004240288235854328,0.003400519095118842
3445.5445544554455,0.9999999875972797,-0.0032129356051182317,0.003752201046760619
3455.4455445544554,1.0,0.0050188739752327445,-0.003697129287759842
3465.3465346534654,1.0,0.005134394842542051,-0.002805390924977647
3475.2475247524753,1.0,-0.002721565890549258,-0.0005485838973206727
3485.1485148514853,1.0,-0.004068734590025868,0.002931554699486783
3495.0495049504952,1.0,0.003743116125777224,-0.001473272724074979
3504.9504950495048,1.0,-0.0013512141213938601,0.004505333616676553
3514.8514851485147,1.0,0.004058714402642564,0.003306000807065837
3524.7524752475247,1.0,0.0019531366368395796,-0.0030817859661071193
3534.6534653465346,1.0,-0.0006244805660467079,0.005415013533787043
3544.5544554455446,1.0,-0.000921877372310087,-0.0017006768889095431
3554.4554455445545,1.0,-0.00011353303381572873,0.002940967222394372
3564.3564356435645,1.0,0.000457563192026755,0.0025349149204973503
3574.2574257425745,1.0,-0.004230718726796697,-0.0018624171583509616
3584.158415841584,1.0,-0.0006398566519403657,-0.003107842171566718
3594.059405940594,1.0,-0.0033725997721322683,0.005943853275033411
3603.960396039604,1.0,0.0017128112873748729,0.0005803073272677697
3613.861386138614,1.0,0.005952172411987555,0.00400107938324724
3623.762376237624,1.0,-0.0026827005027950336,-0.004897466481779179
3633.6633663366338,1.0,0.0014732148371052424,0.002474941958447676
3643.5643564356437,1.0,-0.005229995296201598,0.0027364103952377842
3653.4653465346537,1.0,0.0030505731827664756,-0.0027584824980127383
3663.366336633663,1.0,-0.0027808387583557696,-0.0034719030343603125
3673.267326732673,1.0,0.004149652185824433,0.0018136500314971946
3683.168316831683,1.0,0.003984340125806574,-0.0010953170370818109
3693.069306930693,1.0,-0.004437653355598459,0.005803952145094327
3702.970297029703,1.0,0.0028456974030813655,0.002280034699525475
3712.871287128713,1.0,-0.005213969396751665,0.005905639042982321
3722.772277227723,1.0,-0.0010813695009643963,-0.0018950106325407636
3732.6732673267325,0.9999995029396291,0.0011745601846204308,0.002250867242542369
3742.5742574257424,1.0,0.002829393189624667,0.002286846520463271
3752.4752475247524,1.0,0.0015670894548819427,0.0019101693473723104
3762.3762376237623,1.0,0.0009716285555870204,0.004822735569148174
3772.2772277227723,1.0,-0.003056108145303346,0.0022152163831576826
3782.1782178217823,1.0,-0.0029605079973598143,0.00568820379685915
3792.079207920792,1.0,0.00042478467669312785,0.0036580203964259794
3801.980198019802,1.0,-0.003919467929779663,-0.004575222627522266
3811.8811881188117,1.0,0.0004018018404032082,0.0031229474772716858
3821.7821782178216,1.0,-0.0007526858111207646,0.0022289997815192223
3831.6831683168316,1.0,0.003935384044008138,-0.0007457322917287686
3841.5841584158416,1.0,-0.0009803103000886881,0.00553790894946215
3851.4851485148515,1.0,-0.003201667531267446,-0.005527039067336221
3861.3861386138615,1.0,0.0014860405951462067,-0.005515435169319985
3871.2871287128714,1.0,-0.004913279932321264,0.0023392937348395036
3881.1881188118814,1.0,-0.004700409862035099,-0.004206766342893489
3891.089108910891,1.0,0.0009104061931057509,0.0024947962819575576
3900.990099009901,1.0,-0.004880360830037175,-0.0034201641635008316
3910.891089108911,1.0,0.0033084970344557036,-0.0017165805191272287
3920.792079207921,1.0,-0.00021298293290136945,-0.001144609557246574
3930.6930693069307,1.0,0.0019318632444436786,0.002731277888927697
3940.5940594059407,1.0,-0.0019697273292338304,-0.0016558240794548422
3950.4950495049507,1.0,-0.004932843457336421,0.0011252215509316788
3960.3960396039606,1.0,0.0005553257962747802,-0.00475752424761635
3970.29702970297,1.0,-0.005475692693375835,0.003922427142936675
3980.19801980198,1.0,-0.003990857950021912,0.00391315932107547
3990.09900990099,1.0,-0.000702790294193594,-0.0047263736768030215
4000.0,1.0,0.003472970914267566,0.0019481274263515114
4009.90099009901,1.0,-0.0048533781714347485,0.0037333551166767063
4019.80198019802,0.9999829198796533,-0.0015862993160400147,2.7731442960092674e-5
4029.70297029703,1.0,-0.002537062346627199,0.00015960879721396357
4039.6039603960394,1.0,0.003070273455709983,0.0033128189351664993
4049.5049504950493,1.0,0.005100981525544967,0.00032280860286688137
4059.4059405940593,1.0,-0.0036464017765117885,0.003615483470543094
4069.3069306930693,1.0,-0.003938243288208527,-0.0020879362583644603
4079.207920792079,1.0,0.002728447447968136,-0.00485438656823178
4089.108910891089,1.0,-0.005462610437003933,-0.002135482452438993
4099.009900990099,1.0,-0.005551609931602173,0.0016043026942369459
4108.910891089109,1.0,0.004184279100243069,0.002192775125764524
4118.811881188119,1.0,0.003713528231304019,-0.0018427843840226124
4128.712871287129,1.0,0.00278953554369248,-0.0021625287577932794
4138.6138613861385,1.0,0.0026680365957936656,-0.004631023290431518
4148.514851485149,1.0,0.000569847369939743,-0.0009689043957764425
4158.415841584158,1.0,0.003183699985653466,-0.0020921022979190035
4168.316831683168,1.0,-0.0038565877040086932,-0.0015664338501568224
4178.217821782178,1.0,0.004533802531219892,0.0028876242454381152
4188.118811881188,1.0,0.0027141921141693994,0.005634914334869409
4198.019801980198,1.0,-0.0010074373541268597,0.0024587189800672057
4207.920792079208,1.0,-0.0009960633763967629,0.00010064863915220084
4217.821782178218,1.0,0.005466987642973345,-0.003700222829756175
4227.722772277228,1.0,0.0020523650890682177,0.005896007234650408
4237.623762376237,1.0,-0.003123001790917001,0.003650618730629979
4247.524752475248,0.9999999999999999,-0.0031289815214046728,0.0023975088182691265
4257.425742574257,0.9999999999999999,-0.0052261941815638065,-0.0002206729498283322
4267.3267326732675,0.9999999999999999,0.0010170650140225125,0.00016619850068871293
4277.227722772277,0.9999999999999999,-0.0038793067131317133,-0.005345394254448774
4287.1287128712875,0.9999999999999999,-0.0014282401689254924,0.004278227245718628
4297.029702970297,0.9999999999999999,-0.004754350851203968,0.0011179561827998723
4306.930693069307,0.9999999999999998,0.004904622128104159,0.0005822078102592871
4316.831683168317,0.9999999999999998,0.004776494203670416,-0.0003273009084171722
4326.732673267326,0.9999999999999998,-0.003182294876661589,-0.0008461022002651305
4336.633663366337,0.9999999999999997,0.0011020724048108306,0.00507407785042614
4346.534653465346,0.9999999999999997,0.002950074206532095,-0.00543704041697499
4356.435643564357,0.9999999999999996,0.0049763547909399295,0.005546298555295109
4366.336633663366,0.9999999999999994,0.0013983430753556902,-0.0027281593267659233
4376.237623762377,0.9999999999999993,-0.0007437248558153798,0.005829256098770959
4386.138613861386,0.9999999999999992,-0.002717342932543996,-0.0046334400985122886
4396.039603960396,0.999999999999999,-0.005069746608518409,-0.003057140889405072
4405.940594059406,0.9999999999999988,-0.002221428051063169,-0.0032882596597968825
4415.841584158416,0.9999999999999986,0.002069766108507439,0.001204174572469476
4425.742574257426,0.9999999999999982,-9.433147175912874e-5,-0.005292312034427888
4435.6435643564355,0.9999999999999978,0.0012608666311717401,0.00027253182919636555
4445.544554455446,0.9999999999999973,0.003963260168078749,0.004797548973251581
4455.445544554455,0.9999999999999968,0.004111912031044941,-0.003396358920369086
4465.346534653465,0.9999999999999961,-0.004122805131976877,-0.004077479830525862
4475.247524752475,0.9999999999999953,0.005639752457324639,0.003603603319897738
4485.148514851485,0.9999999999999943,-0.001233960250189816,-0.001069642756168822
4495.049504950495,0.9999999999999931,-0.003607223010019319,0.0033948579920211287
4504.950495049505,0.9999999999999917,0.005069124938854066,-0.0017419760935406935
4514.851485148515,0.9999999999999899,0.003802011197250008,-0.002548983875645112
4524.752475247525,0.9999999999999878,0.004285980859536053,3.9770106176780645e-5
4534.653465346535,0.9997658080351325,0.004948702199808333,-0.002848237292206171
4544.554455445545,0.9999999999999821,-0.0025173932554278114,-0.003972216813211748
4554.455445544554,0.9999999999999784,-0.003185758662854173,-0.0024699152465355013
4564.3564356435645,0.9999999999999737,-0.00013645187040532865,0.0036328070189724183
4574.257425742574,0.9999999999999681,0.002793584053943165,0.004422404291304582
4584.158415841584,0.9999999999999615,-0.00307494184260358,-0.004524808330829333
4594.059405940594,0.9999999999999533,0.00012679545023485186,0.004423899075821744
4603.960396039604,0.9996668494035803,-0.003386109293452703,-0.0047089474437072894
4613.861386138614,0.9999999999999314,0.003946021941129881,0.00027870477639163095
4623.762376237623,0.999999999999917,0.005087740110177627,0.0025477828462931373
4633.663366336634,0.9999999999998993,-0.004672853380011494,0.002126315895854123
4643.564356435643,0.9999999999998781,0.005205755964218535,-0.002912078589431126
4653.465346534654,0.9999999999998522,0.0015033469617375707,-0.0027817713750030357
4663.366336633663,0.999999999999821,-0.003979098369339068,-0.0030616007581184853
4673.267326732674,0.9999999999997832,0.00011837216517676143,0.000572859697229154
4683.168316831683,0.9999999999997373,0.005858584369704726,-0.0028075007882017067
4693.069306930693,0.9999999999996818,-0.0036726380156967935,0.0019285493330171545
4702.970297029703,0.9999999999996145,0.002938122007795546,0.005436754121825565
4712.8712871287125,0.999999999999533,-0.003402840659742279,-0.005660472748352617
4722.772277227723,0.9999999999994343,0.004009344073450011,-0.00039456774751797305
4732.6732673267325,0.9999999999993148,-0.004281906389736597,0.002554013260663239
4742.574257425743,0.9999999999991699,-0.003945351679478102,-0.00453198592038633
4752.475247524752,0.9999999999989944,-0.0009551353062931048,-2.1738496707704794e-5
4762.376237623763,0.9999999999987816,0.00416763895827666,0.002590068360061623
4772.277227722772,0.9999999999985241,0.0051507453738426435,-0.003120473920367004
4782.178217821782,0.999999999998212,-0.0002744444125495505,-0.005583909765443936
4792.079207920792,0.999999999997834,0.0019057753809446328,-0.0008411010653040464
4801.980198019802,0.999999999997376,-0.0016532282783839926,-0.004991614244398518
4811.881188118812,0.9999999999968211,0.005592139488318735,0.0049773083176019835
4821.782178217822,0.999999999996149,0.0026581199003875367,-0.0019696743404557116
4831.683168316832,0.9999999999953347,-0.000288219962155444,0.0020364903452464453
4841.584158415842,0.9999999999943483,-0.0022767442759415793,6.442004675177946e-5
4851.485148514851,0.9999999999931533,-0.004399899066416238,0.005899065253717418
4861.3861386138615,0.9999999999917056,-0.005039372333908812,3.7332931804338713e-5
4871.287128712871,0.9999999999899518,0.0012620296877661743,0.004752330739236812
4881.188118811881,0.9999999999878272,0.0030679672392484652,0.004044999867797467
4891.089108910891,0.9999999999852534,-0.0005213108592996406,-0.000153226930444921
4900.990099009901,0.9999999999821353,-0.001757472845639322,-0.0031899556046801197
4910.891089108911,0.999999999978358,-0.005544425216370927,0.0013288645990755278
4920.792079207921,0.9999999999737819,-0.00352283558192116,0.0031749798998209856
4930.693069306931,0.9999999999682383,-0.005481309978521967,0.0015056802741345576
4940.59405940594,0.9999999999615226,-0.0049236134248384815,0.0049290379144374735
4950.495049504951,0.9980591873290869,-0.002314403537404893,0.00249149591887468
4960.39603960396,0.997958964481632,0.0035705739219492943,-0.0025494938911483655
4970.297029702971,0.9999999999315908,0.0015190131558551244,0.00452192899163636
4980.19801980198,0.99774272511517,0.004049243508190722,0.0030869557693132535
4990.0990099009905,0.9999999998996033,-0.004718828832036406,0.0034451633147665047
5000.0,0.9999999998783752,0.003527623652044928,-0.003675297195883667
5009.9009900990095,0.9999999998668658,0.0006851254222726404,2.2337433495507597e-5
5019.80198019802,0.9999999998542674,0.002632823800597953,-0.005072891636152732
5029.702970297029,0.9999999998404767,0.0002342331984246434,0.004001558374146063
5039.60396039604,0.9999999998253811,-0.0023898082927486294,0.004090211573925071
5049.504950495049,0.999999999808857,-0.004914758111520434,-0.004401306630848575
5059.40594059406,0.9999999997907691,0.00536853990605751,-0.001202223905577793
5069.306930693069,0.9999999997709698,0.005779140557423973,0.001426350170624032
5079.207920792079,0.9999999997492967,-0.004644185150195846,-0.005275713091506475
5089.108910891089,0.9999999997255726,0.0010772560111600204,-0.005265967806657062
